id,comment,label,task,,,
id27510,Khăn này không rút nước,0,1,,,
id27511,"Hộp không hoàn chỉnh, nắp bị mất",0,2,,,
id27512,Tất được nhưng màu hơi cũ,1,1,,,
id27513,Sản phẩm cứng rất khó sử dụng,0,1,,,
id27514,Giặt xong bị nhăn quá,0,1,,,
id27515,Đảm bảo in hình luôn,2,9,,,
id27516,"Sản phẩm rất ổn, lúc đặt hàng không nghĩ giao nhanh vậy luôn",2,6,,,
id27517,Chất liệu mỏng nhão,0,1,,,
id27518,"Áo đẹp, vải đẹp như hình",2,1,,,
id27519,Quần có mùi hôi và ra màu kinh khủng,0,1,,,
id27520,"Sản phẩm vừa tiền, mùi thơm và giữ nếp tốt",2,1,,,
id27521,Sản phẩm tốt lắm ạ,2,1,,,
id27522,"So với giá thì ổn nhưng đường may xấu, chỉ lòi ra ngoài",0,1,,,
id27523,"Shop phục vụ rất tốt, ưng ý về sản phẩm",2,5,,,
id27524,"Riêng Nivea cho nữ không có hộp còn bị quấn một băng keo xung quanh miệng nhìn mất thẩm mỹ, sản xuất tháng 2/2018",0,2,,,
id27525,Áo rất đẹp ❤️,2,1,,,
id27526,"dây thắt giày xấu, mong shop xem lại",0,1,,,
id27527,"Mình mua màu đen nhưng giao màu da, hơi buồn",0,3,,,
id27528,Tốt về mọi mặt,2,1,,,
id27529,"Màu đẹp, vải đẹp nhưng ngắn so với hình",1,1,,,
id27530,Set áo len màu nâu đất này form tôn dáng rất xinh,2,1,,,
id27531,"Chất len không quá mỏng, len khá mềm",2,1,,,
id27532,"Vải hơi mỏng, may chưa được kỹ lắm",0,1,,,
id27533,Mặc lên đẹp lắm shop nha!,2,1,,,
id27534,Tránh shop này ra nhé các bạn.,0,9,,,
id27535,Lớn này mặc hơi bị xót và khá mỏng,0,1,,,
id27536,Hình ảnh sản phẩm như nào thì nhận được y như vậy,2,1,,,
id27537,"Túi xách đường may cẩn thận, khóa và dây đeo chắc chắn",2,1,,,
id27538,Nhìn y như hình,2,1,,,
id27539,Áo đẹp mà dày,2,1,,,
id27540,Cuối cùng mình cũng có khoảnh khắc giá rẻ với thần tượng,2,8,,,
id27541,Mua về lỗi quá không mặc được để một chỗ.,0,7,,,
id27542,Chất lượng khá tốt ạ.,2,1,,,
id27543,Được 3 chiếc áo mỏng dính.,0,1,,,
id27544,"Lần đầu mua của shop, hài lòng quá chừng...",2,9,,,
id27545,"Mình thấy cũng được, nhưng bao bằng nhựa giống da chứ đâu phải bằng da thật",0,1,,,
id27546,Ngoài nhãn ghi size XL nhưng nhãn bên trong ghi L. 52kg mặc không vừa,0,1,,,
id27547,Áo đẹp giống hình... vải hơi mỏng nhé...,1,1,,,
id27548,"Áo chất đẹp, mềm mại, co giãn và ôm dáng",2,1,,,
id27549,Đóng gói hơi xấu,0,2,,,
id27550,"Hàng chất đẹp lắm shop, sẽ ủng hộ shop nữa",2,1,,,
id27551,Hình thấy ghi 80 tờ mà nhận gói kích thước nhỏ và ghi chỉ có 20 tờ,0,9,,,
id27552,Thích lắm ạ,2,9,,,
id27553,"sim tuyệt vời không những dùng mạng rất ổn mà còn được gọi nội mạng miễn phí, mỗi tháng lại có 50 phút ngoại mạng, giá rẻ bất ngờ luôn",2,8,,,
id27554,Xài rất tốt,2,1,,,
id27555,Quần ra màu,0,1,,,
id27556,"Sản phẩm đẹp, mát, mặc rất thoải mái",2,1,,,
id27557,Chất lượng sản phẩm rất kém!!,0,1,,,
id27558,"Áo rất đẹp, màu sậm hơn trong hình, màu sáng dễ mặc, chất mịn, dày dặn",2,1,,,
id27559,"Mình đã đặt màu vàng nhưng shop vẫn giao màu cam cho mình, buồn shop lắm",0,6,,,
id27560,Gì vải mỏng thấy cả đồ lót,0,1,,,
id27561,Gội xong cảm giác hơi rít tóc,1,1,,,
id27562,Hàng mỏng quá,0,1,,,
id27563,"Áo gì mà vừa đẹp vừa rẻ thế không biết, giao hàng nhanh, 10 sao",2,3,,,
id27564,Áo mặc thích lắm ạ,2,1,,,
id27565,Vải hơi thô và mặc cảm giác ngứa,0,1,,,
id27566,Sẽ ủng hộ shop tiếp <3.,2,9,,,
id27567,"Vải mỏng không phải chất cotton, hàng nhận được không giống hình.",0,1,,,
id27568,"Hàng quá xấu so với sức tưởng tượng, về không dám mặc, chỉ cất góc tủ.",0,1,,,
id27569,Cám ơn shop tư vấn nhiệt tình và gửi đúng mẫu.,2,5,,,
id27570,Dây đẹp chất lượng tốt.,2,1,,,
id27571,"Hàng bán không như mô tả, shop còn quay ra lèo nhèo người mua này nọ, tôi không hài lòng với những gì bạn bán và làm.",0,1,,,
id27572,"Chất vải kate mềm mịn, đường may đẹp, form đẹp.",2,1,,,
id27573,Chất lượng không phải bàn.,2,1,,,
id27574,"Màu áo lên hình cũng không giống ngoài đời, đến tôi chụp cũng vậy, đánh giá màu được 80%",1,1,,,
id27575,Chủ shop nói chuyện dễ thương,2,5,,,
id27576,"Chất lượng sản phẩm tuyệt vời, hàng ok nha, ai chưa mua thì tin tưởng mua được, chất dày dặn ok lắm",2,1,,,
id27577,Mỗi tội mình không thích ánh kim tuyến nhưng tất cả các màu đều có nên hơi buồn một chút,0,9,,,
id27578,Chất lượng sản phẩm tạm được nhưng giao sai màu,0,1,,,
id27579,Giao hàng lâu Đóng gói sản phẩm rất đẹp và chắc chắn vậy là ổn rồi sản phẩm giống như hình,1,3,,,
id27580,Không thể nói gì thêm,0,9,,,
id27581,Đóng gói sản phẩm rất đẹp và chắc chắn áo rất xinh Shop phục vụ rất tốt,2,5,,,
id27582,Nói chung là rất ưng ý,2,1,,,
id27583,Chịu.,0,9,,,
id27584,"Cảm nhận ban đầu là màu sắc nhẹ nhàng, dễ thương.",2,1,,,
id27585,Cực kì ưng ý,2,9,,,
id27586,Size 65-75kg nhưng mình 60kg mặc đã chật,0,1,,,
id27587,Chất liệu tương đối phù hợp với giá,2,1,,,
id27588,"Mũ đẹp lại được kèm quà, cứ bị yêu shop ý",2,8,,,
id27589,"Mùi rất thơm, chất lượng thì khỏi phải nói, không chỉ đẹp mà còn có nhiều son nữa chứ",2,1,,,
id27590,Tuy nhiên thì màu hơi sáng hơn so với ảnh một chút,1,1,,,
id27591,Không thích mùi này lắm,0,1,,,
id27592,Giao hàng với tốc độ tên lửa,2,3,,,
id27593,"Chất áo rất đẹp, dáng cực kỳ dễ thương mà giá lại vừa túi học sinh tụi em",2,1,,,
id27594,Chất lượng thì ổn,1,1,,,
id27595,16 giờ nhận được hàng,2,3,,,
id27596,Mọi người nên mua và ủng hộ shop,2,9,,,
id27597,"Cái này mặc không vừa, mình gửi lại và shop sẽ gửi lại cho mình cái khác",2,7,,,
id27598,"Rộng, vải khác những màu kia",0,1,,,
id27599,Mình 50-51kg mặc khá là ưng ý,2,1,,,
id27600,Mỏng quá,0,1,,,
id27601,Hàng chất lượng kém,0,1,,,
id27602,Chất vải dày mỏng phụ thuộc vào màu áo nhưng tựu chung là chất lượng và form quá ổn với số tiền bỏ ra,2,1,,,
id27603,Áo bên trong còn lót một lớp nỉ mỏng nhưng mềm mại lắm,2,1,,,
id27604,Không giống màu,0,1,,,
id27605,Shop phục vụ rất tốt và dễ thương cực kỳ,2,5,,,
id27606,"Đặt hàng màu xám hồng nhưng giao màu xanh hồng, hơi thất vọng",0,6,,,
id27607,Thời gian giao hàng hơi lâu một chút,0,3,,,
id27608,Màu rất xinh,2,9,,,
id27609,Váy đặt size L nhưng giao size S,0,7,,,
id27610,Size hơi lớn so với chân của mình,0,1,,,
id27611,Mọi thứ còn lại đều ổn,2,9,,,
id27612,Áo đẹp ạ ❤️❤️ Chất lượng sản phẩm tuyệt vời,2,1,,,
id27613,Đóng gói cẩn thận lắm luôn,2,2,,,
id27614,Màu vàng giống màu cam nhưng vải đẹp và dày rất chất lượng,2,1,,,
id27615,Chất liệu siêu đẹp,2,1,,,
id27616,Size áo hơi nhỏ hơn so với mình nghĩ nhưng vẫn ổn,1,1,,,
id27617,"hàng này thấy rất tệ, không dám ghé shop mua lần sau luôn",0,1,,,
id27618,Đẹp nhưng cổ hơi rộng một chút,1,1,,,
id27619,Tiền nào của đó nên thôi chấp nhận,1,4,,,
id27620,Cảm ơn quà nhỏ xinh của shop,2,8,,,
id27621,Nhắn tin cho shop thì shop không trả lời,0,5,,,
id27622,Giao hàng thì rất tệ,0,3,,,
id27623,Pin sạc bị lỗi,0,1,,,
id27624,Áo đẹp hơn mình nghĩ,2,1,,,
id27625,Sản phẩm rất ổn nhiều bạn nhờ mình mua giùm,2,9,,,
id27626,Size lớn nhưng hơi nhỏ,0,1,,,
id27627,Áo nóng,0,1,,,
id27628,Vải có vẻ sẽ nhăn,0,1,,,
id27629,Size M nhưng rộng thùng thình,0,1,,,
id27630,Sản phẩm như đã để quá cũ... haiz...,0,1,,,
id27631,Thả tim cho shop ❤️❤️.,2,5,,,
id27632,"Nhưng vải áo mịn, dày đúng chuẩn nha.",2,1,,,
id27633,Tạm xài được!,1,1,,,
id27634,Hộp bị méo ☹️.,0,2,,,
id27635,Có cải thiện cách đóng gói,2,2,,,
id27636,Vải mát,2,1,,,
id27637,"Giao không đúng hàng, thu thêm tiền mà không thông báo với khách hàng",0,3,,,
id27638,Vải mịn mát,2,1,,,
id27639,Chất lượng sản phẩm tuyệt vời. Shop phục vụ rất tốt. Rất đáng tiền. Đóng gói sản phẩm rất đẹp và chắc chắn.,2,1,,,
id27640,Shop phục vụ rất tốt. Đóng gói sản phẩm rất đẹp và chắc chắn.,2,5,,,
id27641,Vải ngoài tốt nhưng lớp lót không được tốt lắm.,0,1,,,
id27642,"Vải xấu, gửi nhầm màu nữa chứ!",0,1,,,
id27643,Chất lượng sản phẩm tuyệt vời. Giá rẻ.,2,1,,,
id27644,Cảm ơn shop. Thời gian giao hàng rất nhanh.,2,3,,,
id27645,Xem như là test. Chắc muốn mua áo dày phải đắt tiền hơn.,0,4,,,
id27646,"Rất không đáng tiền, hàng bị bai nhão lại còn bị rách như giẻ lau.",0,1,,,
id27647,Đóng gói chắc chắn và hàng đúng chất lượng,2,1,,,
id27648,"Shop gói hàng tế nhị, đẹp",2,2,,,
id27649,Tôi rất ưng,2,9,,,
id27650,Áo mặc mát và thoải mái,2,1,,,
id27651,Mình đặt đợt gần lễ nên thời gian giao hàng hơi lâu,0,3,,,
id27652,"Vải bình thường, hơi mỏng",1,1,,,
id27653,Sản phẩm này có chất lượng tốt mà kiểu dáng cũng đẹp nữa,2,1,,,
id27654,Ưng lắm ^^.,2,1,,,
id27655,Form rộng màu như hình giao hàng nhanh,2,3,,,
id27656,Những chỗ sau áo bị bay tróc nhiều,0,1,,,
id27657,Sản phẩm siêu cần thiết trong nhà bếp!,2,1,,,
id27658,Chỗ ống quần có vết dơ như dính mực nhưng không sao,1,1,,,
id27659,Tai nghe Bluetooth không sử dụng được,0,1,,,
id27660,"Vải mềm dày vừa phải, siêu co giãn mặc rất thích",2,1,,,
id27661,Chất lượng sản phẩm không giống như mô tả,0,1,,,
id27662,"Màu sắc đậm hơn trong hình, vải đẹp",2,9,,,
id27663,Sẽ tiếp tục ủng hộ shop trong thời gian dài,2,9,,,
id27664,Hàng sai màu nhưng với giá tiền như thế là tạm ổn,1,4,,,
id27665,Rẻ và tốt,2,4,,,
id27666,"Áo chất đẹp, mặc mùa thu thì đúng bài luôn",2,1,,,
id27667,Đáng yêu,2,9,,,
id27668,Định trả lại nhưng ngại phiền nên thôi,0,7,,,
id27669,Ưng ý Shop phục vụ rất tốt,2,5,,,
id27670,Áo quá mỏng mà ngắn nữa thời gian giao hàng nhanh,0,1,,,
id27671,Không giống màu trong ảnh,0,9,,,
id27672,Đường may không đẹp lắm,0,1,,,
id27673,"Chất lượng sản phẩm rất kém, không có độ co giãn.",0,1,,,
id27674,"Nói chung, giày tệ quá so với quảng cáo.",0,1,,,
id27675,Size mình rộng lắm.,0,9,,,
id27676,Đồ của shop đẹp khỏi chê.,2,1,,,
id27677,Rất đáng tiền. Còn mua nhiều ạ!,2,4,,,
id27678,Giao đúng hàng khách đặt,2,3,,,
id27679,Shop giao đúng hàng,2,3,,,
id27680,"Áo khá ổn, cũng lên form",2,1,,,
id27681,"Váy đẹp, dày mặc không bị lộ",2,1,,,
id27682,Chữ trên áo mờ,0,1,,,
id27683,"Quần ở đây 3-4 lần rồi, lần nào mua cũng ưng ý hết, chất lượng đẹp lắm nha, giá rẻ nữa",2,1,,,
id27684,Cảm ơn shop nhiều nha ❤️,2,9,,,
id27685,"Xinh quá xinh quá, chất lượng sản phẩm tuyệt vời",2,1,,,
id27686,"Vải mát, đẹp, mặc trong máy lạnh thì ấm",2,1,,,
id27687,Mẫu rất đẹp.,2,1,,,
id27688,Nhưng với giá tiền này không đòi hỏi hơn.,1,4,,,
id27689,Cảm ơn.,2,9,,,
id27690,Mình có eo hơi bánh mì nên định đặt áo đen mà không có.,0,6,,,
id27691,"Đã nhận được hàng, chất lượng sản phẩm tuyệt vời",2,1,,,
id27692,"Chất lượng sản phẩm tốt và giao hàng hơi lâu một chút, shop phục vụ tốt",1,1,,,
id27693,"Áo đẹp, chất vải đúng kiểu em thích luôn",2,1,,,
id27694,"Vải đẹp, mỏng, form rộng",1,1,,,
id27695,5 sao cho dịch vụ chăm sóc khách hàng 👍,2,5,,,
id27696,"Áo khá đẹp, chất vải mát",2,1,,,
id27697,Tuy nhiên tay áo hơi rộng,0,1,,,
id27698,"Hàng đẹp, chất da sờ vào rất thích",2,1,,,
id27699,Được tặng thêm con gấu xinh lủng lẳng nên ngoại bao dễ thương,2,2,,,
id27700,"Chân mình 24,5 mà đeo vào khó chịu",0,1,,,
id27701,Chất lượng sản phẩm thì tuyệt vời,2,1,,,
id27702,Đóng gói rất đẹp và chắc chắn,2,2,,,
id27703,Rất đáng tiền mình mua,2,4,,,
id27704,Sản phẩm tương đối ổn so với giá,1,4,,,
id27705,Rất uy tín,2,9,,,
id27706,Đóng gói sản phẩm chưa chắc chắn lắm,0,2,,,
id27707,"Giá cả và chất lượng tốt, đóng gói cẩn thận",2,1,,,
id27708,"Chất lượng sản phẩm tuyệt vời, mới mở gói cho vào bát, boss đã chạy ra ăn",2,1,,,
id27709,Màu hơi khác so với ảnh nhưng cũng được,1,1,,,
id27710,Đường này đẹp.,2,9,,,
id27711,Túi quá mỏng.,0,2,,,
id27712,"Mình mua ở cửa hàng địa phương, thấy hiệu quả rõ rệt nên muốn mua cho mẹ.",2,1,,,
id27713,Áo có vài chỗ bị dính màu nhưng vải ổn,0,1,,,
id27714,Áo cực đẹp luôn ấy ạ,2,1,,,
id27715,Được tặng cột tóc xinh xinh,2,8,,,
id27716,"Shop phục vụ rất tốt, giao đúng và đủ hàng",2,5,,,
id27717,Lúc đầu giao thiếu sản phẩm nhưng đã bù lại,2,7,,,
id27718,"Áo đẹp, shop uy tín",2,1,,,
id27719,"Vải hơi mỏng, mới mặc đã rách, thật là mất mặt",0,1,,,
id27720,Mặc hơi nóng,1,1,,,
id27721,mặt hàng này rất xinh luôn,2,9,,,
id27722,Thật sự là nhìn bên ngoài đẹp hơn trong ảnh,2,1,,,
id27723,"Áo mịn đẹp, đúng như hình, mặc lên rất thích",2,1,,,
id27724,Bút dùng rất ổn,2,1,,,
id27725,Đẹp nhưng bị nhầm size ạ. Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn,0,6,,,
id27726,Chất lượng sản phẩm tuyệt vời rất phù hợp với giá tiền,2,1,,,
id27727,"Không bị lừa tình, chất lượng tốt",2,1,,,
id27728,"Áo hơi mỏng và chắc hơi nhăn quá, chắc do đóng gói",0,2,,,
id27729,Và chất vải cũng không đáng mong đợi cho lắm,0,1,,,
id27730,Váy quá ngắn,0,1,,,
id27731,"Sản phẩm xinh như hình, shop trả lời tin nhắn rất dễ thương",2,5,,,
id27732,Vải không được đẹp lắm,0,1,,,
id27733,Form áo rất đẹp nhưng hơi nhỏ,2,1,,,
id27734,"Đầm đẹp, chị chủ dễ thương.",2,9,,,
id27735,Không đẹp lại còn dài nữa.,0,1,,,
id27736,"Tư vấn không nhiệt tình, trả lời cộc lốc với người mua.",0,5,,,
id27737,Bỉm để lâu.,0,1,,,
id27738,Vải hơi mỏng nhưng rất xinh.,2,1,,,
id27739,áo xinh một cách dã man tàn bạo!!!,2,1,,,
id27740,Phải chi quần có túi nhỏ nữa tuyệt vời như dù sao giá này mua 1 bộ đồ như vậy là rẻ rồi ạ,2,4,,,
id27741,chất đẹp. biết thế mua 2 chiếc cho xong.,2,1,,,
id27742,"Quần áo nhão nhèo, không đẹp.",0,1,,,
id27743,"Chất lượng sản phẩm rất kém, rất không đáng tiền.",0,1,,,
id27744,Thời gian giao hàng rất chậm.,0,3,,,
id27745,Rất không đáng tiền.,0,4,,,
id27746,Áo bị dơ.,0,1,,,
id27747,"Hàng đẹp chất lượng tốt, lần sau mua sẽ quay lại shop.",2,1,,,
id27748,"Quá đẹp, hàng chất lượng, độn 6 phân. Đi rất êm chân. Cảm ơn shop, chất lượng sản phẩm tuyệt vời",2,1,,,
id27749,Đánh lòng môi lên màu hồng baby trầm trầm trông rất yêu,2,1,,,
id27750,"Hàng y hình luôn, cotton mềm mịn",2,1,,,
id27751,Chất liệu vải khá tốt và mặc rất mát,2,1,,,
id27752,"Áo đẹp, vải mềm mịn",2,1,,,
id27753,"Thời gian giao hàng rất nhanh, giao đúng yêu cầu của khách",2,3,,,
id27754,"Quá tuyệt vời, rất ưng ý",2,1,,,
id27755,"Độ nóng rất kém, uốn mãi chẳng cong",0,1,,,
id27756,Sẽ mua thêm một em nữa ở shop.,2,9,,,
id27757,"Trên hình là áo trễ vai nhưng giao lại không trễ vai được, rất to.",0,3,,,
id27758,Đường khâu không được chắc chắn.,0,1,,,
id27759,Mặc áo trắng vào đúng là lộ eo bánh mì.,0,1,,,
id27760,Quá xá là đẹp,2,1,,,
id27761,Sữa tắm có mùi thơm dịu nhẹ,2,1,,,
id27762,Vải rất mịn và đẹp,2,1,,,
id27763,"Áo đệm mỏng mặc rất thoải mái, mềm, ngực nhỏ vẫn lên form đẹp",2,9,,,
id27764,Dịch vụ tốt,2,5,,,
id27765,Cảm ơn shop đã tặng quà nữa chứ.,2,8,,,
id27766,"Giao hàng đúng hẹn, hai ngày là có.",2,3,,,
id27767,"Rất đẹp và rẻ, sẽ ủng hộ.",2,1,,,
id27768,Đầm đẹp.,2,1,,,
id27769,"Chất vải áo tạm ổn, mỏng hơn áo màu đen, thích hợp mặc vào ngày thu",1,1,,,
id27770,"Váy rất xinh, rất dễ mặc, dù mình gầy 37kg và cao 1m54 vẫn mặc được",2,1,,,
id27771,Áo mặc hơi ngứa nhưng mẫu thì ổn,0,1,,,
id27772,Mua lúc giảm giá 55k mà công nhận không phải giảm giá là xấu đâu,2,8,,,
id27773,"Rất đáng tiền, rất đáng tiền. Shop phục vụ rất tốt, đóng gói sản phẩm rất đẹp và chắc chắn",2,5,,,
id27774,Hàng đẹp và rẻ nên mua,2,1,,,
id27775,Đã ghi chú rất rõ ràng là đen đỏ hoặc rằn ri mà vẫn không giao đúng hàng,0,3,,,
id27776,Dở,0,9,,,
id27777,Vải hơi cứng,1,1,,,
id27778,"Vải áo dày, đẹp giống hình nhưng hơi cứng",1,1,,,
id27779,Mặc chưa được thoải mái lắm,1,1,,,
id27780,Áo đẹp lắm nhé,2,1,,,
id27781,Hàng đẹp nhưng giao hàng lâu quá,0,3,,,
id27782,Phải có 10 sao là cho shop luôn rồi,2,9,,,
id27783,"Đặt bên shop luôn hài lòng, cảm ơn shop",2,6,,,
id27784,Chất lượng okay ạ.,2,1,,,
id27785,Shop phục vụ tạm được.,1,5,,,
id27786,Mua áo tại shop lần thứ hai rồi và mình cực kỳ ưng luôn,2,1,,,
id27787,Ưng lắm luôn á,2,1,,,
id27788,Đường may rất tỉ mỉ,2,1,,,
