id,comment,label,task
23580,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23581,"Đóng gói sản phẩm còn sơ sài, không để sản phẩm riêng theo từng set",0,2
23582,Đóng gói chắc chắn,2,2
23583,Tặng shop 5 sao,2,9
23584,Shop đóng hàng rất cẩn thận,2,2
23585,Shop đóng gói rất đẹp,2,2
23586,Chất lượng sản phẩm tuyệt vời,2,1
23587,Gói hàng rất kỹ,2,2
23588,Giày giống trong hình,2,1
23589,Shop tư vấn rất thân thiện,2,5
23590,"Shop ơi, sao em dùng một ngày rồi",0,1
23591,"Áo đẹp mà hơi nhỏ, bình thường mình mặc size M mà size L vẫn bị kích :",1,9
23592,Shop phục vụ rất tốt thời gian giao hàng rất nhanh,2,5
23593,Áo như mới,2,1
23594,"Cực mát và thấm mồ hôi, mặc rất êm nữa",2,1
23595,"Mong lần sau có dịp mua, shop kiểm tra kỹ giúp em nhé",1,5
23596,"Rất đáng tiền, thời gian giao hàng rất nhanh",2,3
23597,Xấu + đắt.,0,4
23598,Chất lượng sản phẩm tuyệt vời.,2,1
23599,Khó sai quá.,0,9
23600,"Hàng đẹp, chất lượng lắm ạ, mặc mát vô cùng, vote 5 sao cho shop luôn.",2,1
23601,Đóng gói sản phẩm rất đẹp và chắc chắn.,2,2
23602,Giày rất xinh nhưng hộp bị nát quá,0,2
23603,Chất lượng sản phẩm tuyệt vời,2,1
23604,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23605,Shop phục vụ rất tốt,2,5
23606,Rất đáng tiền,2,4
23607,"Cảm ơn shop đã gửi đúng màu mình thích, quần rất đẹp, giao hàng siêu nhanh",2,1
23608,Chung một set không đồng nhất kích thước,0,9
23609,Hơi thất vọng,0,9
23610,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23611,Shop phục vụ rất tốt,2,5
23612,Hàng đẹp cảm ơn shop nhé,2,1
23613,Chất lượng sản phẩm tốt,2,1
23614,"Quần rất đẹp, dày dặn",2,1
23615,Dây quần hơi kém làm mất cái chất của quần,0,1
23616,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23617,"Không quá xuất sắc nhưng mềm, nhẹ, êm chân",1,1
23618,Chất lượng sản phẩm rất kém,0,1
23619,"Thái độ rất tốt, đánh giá shop 5 sao nhé",2,5
23620,Áo thích lắm,2,1
23621,Áo giống hình nhưng vì quả quá lớn mặc lên không ôm được ngực nên nhìn rất xấu,0,1
23622,Chất lượng sản phẩm tuyệt vời,2,1
23623,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23624,Shop phục vụ rất tốt,2,5
23625,"Tôi nhận được đồ rồi bạn ạ, đồ đẹp và ưng lắm",2,1
23626,Chất lượng sản phẩm tuyệt vời,2,1
23627,"Đặc biệt phần mực in nhìn có cảm giác rất tốt, giặt sẽ không bị bay, kể cả giặt máy.",2,1
23628,Nhưng chất vải hơi nóng,0,1
23629,"Ai chưa mua tranh thủ mua đi, không mua rất là tiếc luôn đó.",2,9
23630,Còn lại mọi thứ y hình.,1,1
23631,Chất lượng sản phẩm tốt.,2,1
23632,Có điều shop giao hàng cho bên vận chuyển lâu!,0,3
23633,"Gia công ổn, hàng đẹp.",2,1
23634,Chúc shop làm ăn tốt. Có cơ hội sẽ quay lại ủng hộ shop.,2,9
23635,Có điều size rất rất nhỏ luôn.,0,1
23636,Không uy tín.,0,9
23637,"Set này xinh xắn lắm mọi người mua đi, không sợ không giống mẫu đâu.",2,9
23638,"Chất vải xấu tệ, chất lượng sản phẩm rất kém, rất không đáng tiền.",0,1
23639,Sản phẩm đúng với thông tin đăng tải.,2,1
23640,Ok tốt.,2,9
23641,Chất lượng sản phẩm tuyệt vời.,2,1
23642,"Váy thì vải thô hơi cứng, chắc giặt đi hết hồ sẽ mềm hơn",1,1
23643,Giao hàng rất nhanh Chủ Nhật đặt hàng Thứ Hai có luôn,2,3
23644,"Chất lượng rất tốt, đẹp hơn mong đợi",2,1
23645,Quần mặc thích,2,1
23646,Áo đẹp giống hình,2,1
23647,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Đặt lần 2 rất ưng.,2,1
23648,Shop gói hàng rất cẩn thận. Rất hài lòng ạ.,2,2
23649,Shop phục vụ rất tốt.,2,5
23650,Đóng gói sản phẩm rất đẹp và chắc chắn.,2,2
23651,"Áo đẹp, cảm ơn shop.",2,1
23652,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23653,Tư vấn tốt,2,5
23654,"Sản phẩm đẹp, giao hàng nhanh",2,3
23655,Phục vụ tốt,2,5
23656,"Hàng quá xấu, không giống hình. Chắc mua một lần rồi chạy trốn luôn. Đăng hình bán không giống, màu da ra màu vàng",0,1
23657,Vải dày đẹp lắm.,2,1
23658,Sử dụng tiện lợi.,2,9
23659,Mịn.,2,1
23660,Shop rất nhiệt tình.,2,5
23661,Thời gian giao hàng chậm như rùa bò.,0,3
23662,"Hàng đẹp, giá ổn",2,4
23663,"Đẹp, mình 1m55 mặc áo hơi ngắn",1,1
23664,Áo quá đẹp,2,1
23665,"Mình 1m50 43kg mặc vừa xinh, váy đẹp",2,1
23666,"Chất liệu không đúng như hình, áo không ra gì",0,1
23667,Áo đẹp.,2,1
23668,Shop phục vụ tốt.,2,5
23669,Rất đáng tiền và giao hàng rất rất nhanh.,2,3
23670,"Đây là lần thứ 2 mình mua của shop rồi, dự sẽ ủng hộ shop lâu dài.",2,9
23671,Hạn dùng tới 25/11 chứ không phải 1/12 như trong bài.,0,1
23672,giao hàng rất nhanh,2,3
23673,sản phẩm đẹp,2,1
23674,chủ shop rất dễ thương,2,5
23675,Shop tư vấn đúng size,2,5
23676,Thú vui mới là nuôi kiến,1,9
23677,Chất lượng sản phẩm tạm được,1,1
23678,Chất lượng sản phẩm tạm được,1,1
23679,Đóng gói sản phẩm tạm được,1,2
23680,Chất lượng sản phẩm tạm được,1,1
23681,Thời gian giao hàng rất nhanh,2,3
23682,Shop rất có tâm khi báo trước là có chương trình khuyến mãi sau 3 ngày nhưng vội quá mình cứ lấy luôn tại không chờ để mua hàng giảm giá được,2,8
23683,"Tất đáng yêu lắm, đi rất thoải mái nhé shop ơi",2,1
23684,Shop phục vụ rất tốt,2,5
23685,Rất đáng tiền,2,4
23686,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23687,Hàng đẹp nhưng giao nhầm size,0,7
23688,Shop phục vụ rất kém,0,5
23689,Áo đẹp như ý Chất lượng sản phẩm tuyệt vời,2,1
23690,Chất lượng sản phẩm tuyệt vời,2,1
23691,Áo đẹp ngoài sức mong đợi,2,1
23692,Giặt xong vẫn không hết nhăn,0,1
23693,Lọ viên xả vải này tôi mua về không thấy thơm,0,1
23694,Chất lượng sản phẩm tuyệt vời,2,1
23695,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23696,Form rộng và to,1,9
23697,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23698,Chất lượng sản phẩm ổn,1,1
23699,Vải mặc hơi nóng,0,1
23700,Chất lượng sản phẩm tốt,2,1
23701,Đóng gói sản phẩm chắc chắn,2,2
23702,đường chỉ lỗi hai bên may còn thiếu khách inbox hỏi thì chặn tệ,0,1
23703,Mặc rất vừa đẹp hơn so với mình nghĩ với mức giá quá ổn,2,4
23704,Lần đầu ráp hơi khó khăn song mấy hộp sau thì dễ dàng,1,9
23705,Hình in không giống ảnh cho lắm,0,1
23706,Chất lượng sản phẩm tuyệt vời,2,1
23707,Giá tốt nhưng chỗ mình sóng yếu không có 4G,0,9
23708,Shop rất nhiệt tình,2,5
23709,Sản phẩm phù hợp với giá tiền,2,4
23710,Đã mua 2 cái rồi và đều rất đẹp,2,1
23711,Chất lượng sản phẩm tuyệt vời,2,1
23712,Hàng không giống hình,0,1
23713,Yêu chị chủ,2,9
23714,Không thấy gửi móc cho,0,6
23715,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23716,Rất đáng tiền,2,4
23717,Chất lượng sản phẩm tốt,2,1
23718,Thời gian giao hàng nhanh,2,3
23719,Áo rất đẹp nha shop,2,1
23720,Tốt Đóng gói sản phẩm chắc chắn,2,2
23721,Tay áo hơi ngắn so với mình,0,1
23727,Hơn cả mong đợi.,2,1
23728,Mới đây hôm qua hôm nay đã nhận được rồi.,2,3
23729,"Giao hàng nhanh, khăn đẹp.",2,3
23730,Đóng gói sản phẩm chắc chắn.,2,2
23731,Chất lượng rất ổn.,2,1
23722,"Vải mỏng và nóng, hàng không giống miêu tả",0,1
23723,Không đẹp,0,9
23724,Dáng áo đúng như hình,2,1
23725,"Vải mỏng, vội dễ bong chữ, giặt một lần mình thấy nó chảy cảm nhận được sự kém chất lượng",0,1
23726,Chị bán hàng rất ổn và nhiệt tình,2,5
23732,Size hơi nhỏ hơn bình thường nên mua size L vẫn bị chật,0,1
23733,Chất lượng sản phẩm tuyệt vời,2,1
23734,Đóng gói sản phẩm tạm được,1,2
23735,Shop phục vụ tạm được,1,5
23736,Giá cả chấp nhận được,2,4
23737,"Ảnh đẹp xuất sắc, đóng hàng hơi xấu.",2,1
23738,Đóng hàng hơi xấu,0,2
23739,"Đầm đẹp lắm, shop giao hàng nhanh nữa. Nói chung là tuyệt vời!",2,1
23740,Shop giao hàng nhanh,2,3
23741,Hàng đẹp y hình.,2,1
23742,"Chất lượng áo len kém, len thô, sợi len thừa nhiều",0,1
23743,Chất lượng sản phẩm tuyệt vời,2,1
23744,"Sản phẩm rất ưng ý, shop phục vụ nhiệt tình",2,5
23745,Tuy nhiên với giá tiền này thì chất lượng hợp lý,1,4
23746,"Hàng như hình, giá rẻ",2,4
23747,Mặc đẹp tuy nhiên form áo rộng,1,9
23748,Chất lượng chưa biết thế nào,1,1
23749,Đúng là tuyệt cú mèo luôn,2,9
23750,"Rất là ưng ý, chất jean cực co giãn luôn. Sẽ còn ủng hộ shop",2,1
23751,Chất vải ổn so với giá tiền,2,4
23752,"Thỏi son bé tí tẹo mà shop cho vào hộp to đùng. Son siêu lì, siêu lâu trôi, không dính vào miệng cốc khi uống nước đâu nha.",2,1
23753,Thời gian giao hàng 1 tuần.,1,3
23754,Thời gian giao hàng rất chậm.,0,3
23755,Áo đúng như miêu tả của shop là mỏng và dai. Tôi thích dày hơn một chút nên cho 4 sao vì đúng miêu tả của shop.,1,1
23756,Tạm được.,1,9
23757,"Sản phẩm giống như hình, chất vải dày, chất lượng sản phẩm tuyệt vời, shop phục vụ rất tốt",2,1
23758,Shop giao thiếu của mình 1 áo nhưng đã hoàn tiền lại rất nhanh,2,7
23759,"Shop phục vụ rất tốt, chất lượng sản phẩm tuyệt vời",2,1
23760,Sẽ ủng hộ shop dài dài,2,9
23761,Hơi nhỏ hơn mình tưởng,1,1
23762,Thời gian giao hàng rất nhanh,2,3
23763,Rất đáng tiếc,0,9
23764,Shop phục vụ rất tốt,2,5
23765,Nhìn size số kg đặt mà rộng mênh mông shop ơi,0,9
23766,Vải đẹp nhưng áo nam size cho người 66kg mặc chật shop không cho đổi trả buôn bán không uy tín,0,7
23767,phù hợp với giá tiền,2,4
23768,Giao hàng nhanh chóng,2,3
23769,Chất lượng không đẹp,0,1
23770,Hơi nhiều bavia thôi,1,9
23771,"Chủ shop rất đáng yêu, phục vụ tốt",2,5
23772,Đóng gói sản phẩm rất đẹp và chắc chắn. Màu hơi nhạt so với trong hình đáng đồng tiền,2,2
23773,"Áo rất đẹp, dáng rộng mặc rất thoải mái",2,1
23774,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23775,"Tuy nhiên, màu da nhưng mình cảm thấy nó đậm và giống màu nâu hơn",0,1
23776,Mình không thích co dãn nhưng lên dáng cũng ok,1,1
23777,Chất len không giống hình,0,1
23778,Rất đáng tiền ❤️,2,9
23779,Thời gian giao hàng nhanh,2,3
23780,Áo mặc hơi rộng một tí nhưng không sao,1,1
23781,Giá rẻ mà đồ tốt lắm shop,2,4
23782,Giao hàng hơi lâu,0,3
23783,Mua lần đầu mà đã được tặng quà,2,8
23784,"Đẹp lắm, ủng hộ dài dài",2,1
23785,"Len dày dặn, giống ảnh nhưng chất len hơi dão",1,1
23786,"Hàng không giống ảnh, xấu",0,1
23787,Phù hợp giá $,2,4
23788,"Chất vải mỏng, mát.",2,1
23789,Được cái giao hàng nhanh.,2,3
23790,Còn được quà tặng nữa.,2,8
23791,Chất lượng sản phẩm tuyệt vời.,2,1
23792,Shop rất rất dễ thương ❤️❤️❤️.,2,9
23793,"Không giống hình, vải rất thô",0,1
23794,Vải mềm,2,1
23795,Shop phục vụ tốt,2,5
23796,Kính dán khoảng 1 tuần là bụi bám đầy camera trước,0,1
23797,Lúc nào đặt hàng shop cũng rất ưng,2,6
23798,Cảm ơn Xiaomi,1,9
23799,"Áo rất thơm, mang vào phòng thơm nguyên cả phòng",2,1
23800,"Chất vải dày dặn, mặc vừa đẹp",2,1
23801,Cô chủ tư vấn nhiệt tình,2,5
23802,Quảng cáo giày có hộp cái hộp nhìn cũng đẹp mà nhận hàng như thế nào thật.,1,9
23803,"Hài lòng, rất mong thời gian nạp thẻ nhanh hơn.",2,9
23804,Sản phẩm ok chất lượng.,2,1
23805,"Giao hàng nhanh, chăm sóc khách hàng không tốt.",0,5
23806,Đóng gói sản phẩm rất đẹp và chắc chắn mà còn giao hàng siêu nhanh.,2,2
23807,Hàng đẹp,2,1
23808,Hàng đẹp mặc mát,2,1
23809,Chất lượng sản phẩm tuyệt vời,2,1
23810,"Chất lượng sản phẩm tuyệt vời, hạn sử dụng 1/2019, shop tư vấn nhiệt tình",2,1
23811,Shop giao hàng rất nhanh,2,3
23812,Trên giày có dính một lớp keo làm mất đẹp,0,1
23813,Vải được nhưng hơi chật,0,1
23814,Hàng dơ quá vậy mà cũng dám bán cho khách,0,1
23815,"Giao hàng chất lượng, thấy êm nhưng hơi cũ, chất lượng LG thì ổn",2,3
23816,Cám ơn shop,2,5
23817,Cơ mà sau một hôm kiến bỏ đi hết,1,9
23818,Vải mỏng,0,1
23819,Hình ảnh không được sắc nét lắm,0,1
23820,"Chất liệu rất ổn, giá cả quá hợp lý",2,1
23821,Đẹp ❤️,2,1
23822,Có điều em lỡ mua size to quá nên tốn tiền bóp,0,7
23823,"Áo đẹp hơn mong đợi, đường may cũng rất đẹp",2,1
23824,"Hình ngoài thì nối được vào vòi không cần ren, thực tế thì sản phẩm có ren nên không nối được với vòi rửa bát",0,1
23825,Đáng yêu quá trời luôn shop ạ,2,8
23826,Hơi lỗi về hộp mà bây giờ chỉ cần biết chỉnh giờ thôi,1,2
23827,Dưới đây là câu trả lời theo định dạng yêu cầu:,1,9
23828,Áo đẹp lắm.,1,9
23829,Dc shop tang mask nua.,1,9
23830,Áo xinh chất đẹp gói hàng cẩn thận nêm cho shop 5 sao nhé!!!,1,9
23831,Rất ok nhé.,1,9
23832,hơi mỏng nhưng đẹp,1,1
23833,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23834,Áo khá mỏng nên mặc thêm áo thun bên trong,1,1
23835,Chất lượng sản phẩm quá tuyệt vời,2,1
23836,Shop tư vấn nhiệt tình,2,5
23837,Áo không giống hình,0,1
23838,đóng gói đẹp và chắc,2,2
23839,hàng đẹp như hình,2,1
23840,tốt hơn mong đợi,2,1
23841,"có lỗi nhỏ, khóa hơi gỉ",0,1
23842,Thời gian giao hàng rất nhanh,2,3
23843,Quá bực mình,0,9
23844,Hơi quá khổ với mình nên nhìn mập,1,1
23845,Dáng áo ổn,1,1
23846,Áo gì mà thun mỏng còn hơn giấy,0,1
23847,"Chất dày dặn, đường may chuẩn, mặc đẹp",2,1
23848,Váy hơi dài,1,1
23849,Shop tư vấn nhiệt tình,2,5
23850,"Giày rất đẹp, đi êm chân lắm",2,1
23851,Chất lượng sản phẩm hợp với giá tiền,2,1
23852,Chất áo so với giá tiền thì rất ổn rồi,2,4
23853,"Rất đáng tiền, chất lượng sản phẩm tuyệt vời",2,1
23854,Thời gian giao hàng rất nhanh,2,3
23855,Shop hỗ trợ nhiệt tình,2,5
23856,Chất lượng sản phẩm tuyệt vời,2,1
23857,"Vải mặc dễ chịu lắm, form đứng đẹp, chuẩn size như shop đã đăng, mặc vào không sai một ly luôn",2,1
23858,Túi nhám nên mùi nồng quá,0,1
23859,Xinh đẹp cực luôn,2,9
23860,"Đóng gói đẹp, giao hàng nhanh, mẫu y như hình",2,2
23861,Áo đẹp quá,2,1
23862,Thời gian giao hàng nhanh,2,3
23863,Chất vải mát,2,1
23864,Chất lượng sản phẩm tuyệt vời,2,1
23865,Sản phẩm quá đẹp so với giá,2,1
23866,"Ban đầu đặt còn lăn tăn bảo rẻ sợ chất không đẹp, nhưng khi nhận được hàng thật sự không ngờ, váy len có 40k mà dày sụ",2,4
23867,Chất lượng sản phẩm tuyệt vời.. mỗi tội mình mặc hơi cộc một tý nhưng không sao,2,1
23868,Sản phẩm tệ,0,1
23869,"Chất voan đẹp, vừa ý luôn, cảm ơn shop",2,1
23870,Chất lượng sản phẩm tuyệt vời,2,1
23871,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
23872,Hôm nào sẽ qua shop ủng hộ tiếp!,2,9
23873,"Sản phẩm tốt y như hình, tuyệt vời.",2,1
23874,"Đẹp không tì vết, ship rất nhanh ạ.",2,3
23875,Chị chủ shop rất đáng yêu.,2,5
23876,"Chất liệu đẹp lắm nhé, màu xám nhìn sang lắm luôn.",2,1
23877,"Hàng đẹp, giá ổn, shop nhiệt tình, quà tặng dễ thương. Ok 5 sao luôn!",2,1
23878,Chất lượng sản phẩm tạm được,1,1
23879,Áo có mùi cao su và hơi bị nóng,0,1
23880,Shop rất nhiệt tình,2,5
23881,Shop phục vụ rất tốt,2,5
23882,Với giá tiền thì không mỏng như mình nghĩ,1,4
23883,Mặc khá ổn,1,9
23884,Chất lượng sản phẩm tuyệt vời,2,1
23885,Nhận được 90 cái,1,9
23886,"Áo đẹp, ưng ý quá trời luôn",2,1
23887,"Dưới đây là kết quả xử lý của tôi, gồm các câu đã sửa lỗi",1,9
23888,K bị lỗi.,1,9
23889,cựccccc đẹp 😂.,1,9
23890,Tiền nào thịt nấy thôi các bạn à:))).,1,9
23891,"Chất đẹp, mà giao nhầm màu đặt.",1,9
23892,Rất đáng tiền❤️,2,4
23893,"Chất lượng ổn, săn được giá rẻ",2,1
23894,Nhưng không sao hết nhé,1,9
23895,Chất lượng phù hợp với giá tiền,2,1
